year,genero,tengo_edad,Dónde estás trabajando,Años de experiencia,antiguedad_en_la_empresa_actual,Años en el puesto actual,cuantas_personas_tenes_a_cargo,maximo_nivel_de_estudios,estado,carrera,Trabajo de,dedicacion,ultimo_salario_mensual_o_retiro_bruto_en_pesos_argentinos,ultimo_salario_mensual_o_retiro_neto_en_pesos_argentinos,¿Qué tan conforme estás con tus ingresos laborales?,recibio_actualizacion_de_ingresos,¿De qué % fue el ajuste total acumulado?,recibis_algun_tipo_de_bono,a_que_esta_atado_el_bono,Cantidad de personas en tu organización,¿La recomendás como un buen lugar para trabajar?,contas_con_beneficios_adicionales,si_tu_sueldo_esta_dolarizado_cual_fue_el_ultimo_valor_del_dolar_que_tomaron,Modalidad de trabajo,Si trabajas bajo un esquema híbrido ¿Cuántos días a la semana vas a la oficina?,que_tanto_estas_usando_copilotchatgpt_u_otras_herramientas_de_ia_para_tu_trabajo,estas_buscando_trabajo,seniority,sueldo_bruto_en_dolares,sueldo_neto_en_dolares,source_file,estudios_estado,carrera_categoria
2024,Hombre Cis,45,Resto del país,10,0,2,6.0,,,,Desarrollo e Ingeniería,Full-Time,3900000,3000000,3,Uno,10,Un sueldo,Mix de las anteriores,Más de 10000 personas,10,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Estacionamiento gratuito / subvencionado, Horarios flexibles, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",987,100% remoto,0,4,"No, estoy muy conforme.",Senior,3951,3040,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2024,Hombre Cis,40,Capital,18,0,0,0.0,Posgrado/Especialización,Completo,Ingeniería en Sistemas,Desarrollo e Ingeniería,Full-Time,1800000,1500000,1,No,0,No,No recibo bono,De 201 a 500 personas,0,"Abono de Internet, Horarios flexibles",987,100% remoto,0,4,"Sí, estoy buscando activamente.",Senior,1824,1520,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,mayor_a_universitario,IT_INGENIERIA
2024,Hombre Cis,33,Capital,2,2,2,0.0,Universitario,En curso,Ingeniería en Informática,Desarrollo e Ingeniería,Full-Time,787000,655000,2,Dos,90,No,No recibo bono,De 1001 a 2000 personas,4,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles",987,Híbrido (presencial y remoto),1,1,"Sí, estoy buscando activamente.",Junior,797,664,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario incompleto_encurso,IT_INGENIERIA
2024,Hombre Cis,34,Capital,3,2,2,0.0,,,,Diseño y Experiencia de Usuario,Full-Time,1300000,1200000,2,Dos,25,No,No recibo bono,De 5001 a 10000 personas,4,Ninguna de las anteriores,987,Híbrido (presencial y remoto),3,3,"Sí, estoy buscando activamente.",Semi-Senior,1317,1216,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2024,Mujer Cis,29,Buenos Aires,7,2,5,0.0,,,,Gestión y Consultoría,Full-Time,1629034,1447711,3,Dos,70,Menos de un sueldo,Performance individual,De 51 a 100 personas,10,"Abono de Internet, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas",987,100% remoto,0,0,"No, pero escucho ofertas.",Senior,1650,1467,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2024,Hombre Cis,28,Capital,4,1,1,1.0,,,,Otros / No IT,Full-Time,840000,680000,2,Uno,30,No,No recibo bono,De 2001a 5000 personas,5,"Comidas pagas / subvencionadas, Traslado en combi.",987,Híbrido (presencial y remoto),4,3,"Sí, estoy buscando activamente.",Semi-Senior,851,689,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2024,Mujer Cis,39,Resto del país,2,2,1,0.0,Maestría,En curso,Analista de Sistemas,Datos y Analítica,Full-Time,528808,449091,1,Uno,20,No,No recibo bono,De 101 a 200 personas,4,"Abono de Internet, Clases de idiomas",987,100% remoto,0,4,"No, pero escucho ofertas.",Junior,536,455,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,mayor_a_universitario,IT_TECNICATURA_BOOTCAMP
2024,Hombre Cis,31,Capital,4,4,4,0.0,,,,Infraestructura y Operaciones,Full-Time,1217545,1010562,3,Tres,55,No,No recibo bono,De 51 a 100 personas,7,"Capacitaciones y/o cursos, Cuota para universidad / posgrados, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",987,100% presencial,0,2,"No, pero escucho ofertas.",Semi-Senior,1234,1024,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2024,Hombre Cis,37,Resto del país,7,1,1,0.0,,,,Infraestructura y Operaciones,Full-Time,1498105,1252458,3,Dos,45,No,No recibo bono,De 201 a 500 personas,5,"Abono de celular, Abono de Internet, Clases de idiomas, Días libres",987,100% remoto,0,3,"No, pero escucho ofertas.",Senior,1518,1269,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2024,Hombre Cis,34,Buenos Aires,6,2,2,0.0,,,,Datos y Analítica,Full-Time,1400000,1200000,2,Tres,25,No,No recibo bono,De 101 a 200 personas,7,"Abono de Internet, Capacitaciones y/o cursos",987,100% remoto,0,5,"Sí, estoy buscando activamente.",Senior,1418,1216,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2024,Hombre Cis,27,Capital,2,2,2,0.0,,,,Infraestructura y Operaciones,Full-Time,1200000,1000000,2,Dos,30,No,No recibo bono,De 101 a 200 personas,8,"Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",987,100% remoto,0,4,"No, pero escucho ofertas.",Junior,1216,1013,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2024,Hombre Cis,47,Capital,24,1,1,2.0,Terciario,Completo,Analista de Sistemas,Gestión y Consultoría,Full-Time,1570000,1340000,2,Dos,42,Menos de un sueldo,Mix de las anteriores,De 201 a 500 personas,6,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Horarios flexibles",987,Híbrido (presencial y remoto),2,3,"No, pero escucho ofertas.",Senior,1591,1358,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,menor_a_universitario,IT_TECNICATURA_BOOTCAMP
2024,Hombre Cis,40,Resto del país,15,11,1,0.0,Universitario,Completo,Ingeniería en Telecomunicaciones,Infraestructura y Operaciones,Full-Time,1991609,1562511,3,Más de tres,100,Menos de un sueldo,Performance de la compañía,De 1001 a 2000 personas,0,"Capacitaciones y/o cursos, Comidas pagas / subvencionadas, Horarios flexibles, Lactario en la oficina, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos",987,Híbrido (presencial y remoto),5,0,"No, estoy muy conforme.",Senior,2018,1583,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_INGENIERIA
2024,Hombre Cis,40,Capital,15,10,4,0.0,Terciario,Completo,Analista de Sistemas,Desarrollo e Ingeniería,Full-Time,2850000,2500000,2,Dos,50,Un sueldo,Performance individual,De 101 a 200 personas,5,"Abono de Internet, Clases de idiomas, Horarios flexibles",987,100% remoto,0,2,"No, pero escucho ofertas.",Senior,2888,2533,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,menor_a_universitario,IT_TECNICATURA_BOOTCAMP
2024,Hombre Cis,39,Capital,20,12,5,0.0,Terciario,En curso,Licenciatura en Ciencia de Datos,Desarrollo e Ingeniería,Full-Time,2553825,2257603,2,Dos,45,Un sueldo,Performance individual,De 501 a 1000 personas,6,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Licencia por nacimiento extendida",987,100% remoto,0,3,"No, pero escucho ofertas.",Senior,2587,2287,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,menor_a_universitario,IT_LICENCIATURA
2024,Hombre Cis,47,Buenos Aires,19,3,3,0.0,Universitario,Incompleto,Ingeniería Electrónica,Infraestructura y Operaciones,Full-Time,1971850,1596876,2,Tres,35,Menos de un sueldo,Performance de la compañía,De 501 a 1000 personas,7,"Abono de celular, Comidas pagas / subvencionadas, Descuentos varios (Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado, Horarios flexibles, Viáticos",987,Híbrido (presencial y remoto),2,1,"No, pero escucho ofertas.",Senior,1998,1618,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_INGENIERIA
2024,Hombre Cis,23,Capital,2,2,1,0.0,Universitario,En curso,Licenciatura en Ciencias de la Computación,Desarrollo e Ingeniería,Full-Time,2646130,2010266,3,Más de tres,64,De uno a tres sueldos,Mix de las anteriores,Más de 10000 personas,8,"Abono de Internet, Descuento en gimnasios / Clases de gimnasia online, Horarios flexibles",987,100% remoto,0,0,"No, pero escucho ofertas.",Junior,2681,2037,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario incompleto_encurso,IT_LICENCIATURA
2024,Hombre Cis,34,Capital,10,3,3,0.0,Universitario,Completo,Ingeniería en Sistemas,Infraestructura y Operaciones,Full-Time,2300000,1910000,2,Uno,35,No,No recibo bono,De 1001 a 2000 personas,3,"Abono de celular, Abono de Internet",987,100% remoto,0,2,"Sí, estoy buscando activamente.",Senior,2330,1935,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_INGENIERIA
2024,Hombre Cis,26,Buenos Aires,6,1,1,2.0,Universitario,En curso,Ingenieria en IA,Desarrollo e Ingeniería,Full-Time,1437000,1230000,4,No,0,De uno a tres sueldos,Mix de las anteriores,De 201 a 500 personas,10,"Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",987,100% remoto,0,4,"No, pero escucho ofertas.",Senior,1456,1246,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario incompleto_encurso,IT_INGENIERIA
2024,Hombre Cis,28,Centro,4,4,2,3.0,Universitario,Completo,Ingeniería en Sistemas,Infraestructura y Operaciones,Full-Time,911000,758000,2,No,0,No,No recibo bono,De 2001a 5000 personas,8,Horarios flexibles,987,100% presencial,0,2,"Sí, estoy buscando activamente.",Semi-Senior,923,768,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_INGENIERIA
2024,Mujer Cis,27,Capital,5,4,1,0.0,Universitario,Completo,Ingeniería en Informática,Desarrollo e Ingeniería,Full-Time,3969007,3499740,4,Dos,95,Un sueldo,Performance de la compañía,Más de 10000 personas,9,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Lactario en la oficina, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias)",987,Híbrido (presencial y remoto),1,4,"No, pero escucho ofertas.",Semi-Senior,4021,3546,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_INGENIERIA
2024,Hombre Cis,28,Buenos Aires,1,1,1,0.0,,,,Gestión y Consultoría,Full-Time,922659,781960,3,Más de tres,52,No,No recibo bono,De 51 a 100 personas,9,"Cuota para universidad / posgrados, Descuentos varios (Clarín 365, Club La Nación, etc)",987,100% remoto,0,2,"No, pero escucho ofertas.",Junior,935,792,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2024,Hombre Cis,32,Capital,2,1,1,0.0,,,,Desarrollo e Ingeniería,Full-Time,1238702,1048123,3,Más de tres,87,Menos de un sueldo,Mix de las anteriores,De 101 a 200 personas,9,"Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",987,100% remoto,0,5,"No, pero escucho ofertas.",Junior,1255,1062,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2024,Mujer Cis,28,Capital,3,0,0,0.0,Terciario,Completo,Diseño Gráfico,Diseño y Experiencia de Usuario,Full-Time,1570791,1303756,2,Dos,13,No,No recibo bono,De 11  a 50  personas,4,Horarios flexibles,987,Híbrido (presencial y remoto),1,5,"No, pero escucho ofertas.",Semi-Senior,1591,1321,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,menor_a_universitario,NO_IT
2024,Hombre Cis,52,Buenos Aires,30,6,6,6.0,,,,Gestión y Consultoría,Part-Time,1000000,990000,1,Más de tres,45,No,No recibo bono,De 2 a 10 personas,10,Ninguna de las anteriores,987,Híbrido (presencial y remoto),1,1,"No, pero escucho ofertas.",Senior,1013,1003,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2024,Hombre Cis,32,Capital,7,4,2,7.0,,,,Desarrollo e Ingeniería,Full-Time,5200000,3500000,2,Uno,24,De uno a tres sueldos,Mix de las anteriores,De 51 a 100 personas,3,"Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles",987,Híbrido (presencial y remoto),1,2,"No, pero escucho ofertas.",Senior,5268,3546,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2024,Hombre Cis,28,Capital,5,1,4,0.0,,,,Desarrollo e Ingeniería,Full-Time,2468721,2277152,3,Tres,50,Menos de un sueldo,Performance individual,Más de 10000 personas,8,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Vacaciones flexibles (adicionales a las reglamentarias)",987,Híbrido (presencial y remoto),1,2,"No, pero escucho ofertas.",Semi-Senior,2501,2307,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2024,Mujer Cis,26,Capital,6,2,2,2.0,Terciario,Incompleto,Analista de Sistemas,QA y Seguridad,Full-Time,985000,830550,2,Dos,65,No,No recibo bono,De 51 a 100 personas,6,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Guardería o pago para cubrir costo de guardería",987,100% remoto,0,0,"No, pero escucho ofertas.",Senior,998,841,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,menor_a_universitario,IT_TECNICATURA_BOOTCAMP
2024,Hombre Cis,50,Capital,7,1,1,0.0,,,,Datos y Analítica,Full-Time,1521000,1380000,3,Dos,30,No,No recibo bono,De 501 a 1000 personas,10,"Descuento en gimnasios / Clases de gimnasia online, Estacionamiento gratuito / subvencionado, Prepaga Osde 210",987,Híbrido (presencial y remoto),3,1,"No, pero escucho ofertas.",Senior,1541,1398,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2024,Hombre Cis,26,Capital,3,3,1,5.0,Universitario,En curso,Ingeniería en Informática,Desarrollo e Ingeniería,Full-Time,2065279,1542011,4,Más de tres,20,De uno a tres sueldos,Mix de las anteriores,De 501 a 1000 personas,9,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Cuota para universidad / posgrados, Estacionamiento gratuito / subvencionado, Vacaciones flexibles (adicionales a las reglamentarias)",987,Híbrido (presencial y remoto),1,2,"No, pero escucho ofertas.",Semi-Senior,2092,1562,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario incompleto_encurso,IT_INGENIERIA
2024,Hombre Cis,39,Buenos Aires,17,3,3,0.0,Universitario,Completo,Ingeniería en Sistemas,Otros / No IT,Full-Time,2600000,2100000,3,Tres,15,De uno a tres sueldos,Performance individual,Más de 10000 personas,8,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Horarios flexibles, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias)",987,Híbrido (presencial y remoto),1,2,"No, pero escucho ofertas.",Senior,2634,2128,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_INGENIERIA
2024,Hombre Cis,28,Capital,1,1,1,0.0,Universitario,En curso,Licenciatura en Ciencias Físicas,Datos y Analítica,Full-Time,743232,627063,2,Uno,40,No,No recibo bono,De 101 a 200 personas,5,"Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas",987,Híbrido (presencial y remoto),1,4,"No, pero escucho ofertas.",Junior,753,635,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario incompleto_encurso,IT_LICENCIATURA
2024,Hombre Cis,28,Capital,2,2,2,0.0,,,,Desarrollo e Ingeniería,Full-Time,1350000,1200000,3,Dos,60,Un sueldo,Performance individual,De 101 a 200 personas,8,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Horarios flexibles",987,100% remoto,0,4,"No, estoy muy conforme.",Junior,1368,1216,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2024,Hombre Cis,46,Buenos Aires,20,2,2,2.0,Universitario,Incompleto,Ingeniería Eléctrica,Infraestructura y Operaciones,Full-Time,1837679,1525274,3,Uno,40,Un sueldo,Performance individual,De 51 a 100 personas,4,"Abono de celular, Comidas pagas / subvencionadas",987,100% presencial,0,1,"No, pero escucho ofertas.",Senior,1862,1545,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_INGENIERIA
2024,Hombre Cis,27,Capital,8,6,2,0.0,,,,Desarrollo e Ingeniería,Full-Time,2869523,2618524,3,Dos,129,No,No recibo bono,De 201 a 500 personas,6,Ninguna de las anteriores,987,Híbrido (presencial y remoto),1,5,"No, pero escucho ofertas.",Senior,2907,2653,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2024,Hombre Cis,34,Centro,5,1,1,0.0,Universitario,En curso,Ingeniería en Sistemas,Desarrollo e Ingeniería,Full-Time,1570000,1310000,1,Dos,100,No,No recibo bono,De 201 a 500 personas,8,"Abono de Internet, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",987,100% remoto,0,3,"Sí, estoy buscando activamente.",Semi-Senior,1591,1327,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario incompleto_encurso,IT_INGENIERIA
2024,Hombre Cis,41,Capital,20,6,4,4.0,Terciario,Completo,Analista de Sistemas,Desarrollo e Ingeniería,Full-Time,2300000,1900000,3,Dos,20,No,No recibo bono,Más de 10000 personas,6,"Capacitaciones y/o cursos, Horarios flexibles",987,Híbrido (presencial y remoto),2,2,"No, pero escucho ofertas.",Senior,2330,1925,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,menor_a_universitario,IT_TECNICATURA_BOOTCAMP
2024,Hombre Cis,36,Capital,10,2,7,0.0,Universitario,En curso,Ingeniería Industrial,QA y Seguridad,Full-Time,1315489,1091856,3,Dos,45,No,No recibo bono,De 51 a 100 personas,10,Ninguna de las anteriores,987,100% remoto,0,3,"No, estoy muy conforme.",Senior,1333,1106,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario incompleto_encurso,IT_INGENIERIA
2024,Hombre Cis,26,Buenos Aires,2,1,1,0.0,,,,Datos y Analítica,Full-Time,1552000,1283000,3,Dos,60,Un sueldo,Mix de las anteriores,De 101 a 200 personas,8,"Abono de Internet, Capacitaciones y/o cursos, Horarios flexibles",987,Híbrido (presencial y remoto),1,3,"Sí, estoy buscando activamente.",Junior,1572,1300,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2024,Mujer Cis,27,Capital,3,2,2,0.0,Universitario,En curso,Licenciatura en Sistemas,Datos y Analítica,Full-Time,1580000,1545500,3,Tres,50,Menos de un sueldo,Performance grupal,De 2001a 5000 personas,3,"Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",987,100% remoto,0,2,"No, pero escucho ofertas.",Semi-Senior,1601,1566,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario incompleto_encurso,IT_LICENCIATURA
2024,Hombre Cis,46,Capital,5,2,2,3.0,,,,Desarrollo e Ingeniería,Full-Time,2040000,1750000,2,Dos,38,No,No recibo bono,De 1001 a 2000 personas,0,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Salud privada grupo familiar",987,100% remoto,0,0,"No, pero escucho ofertas.",Semi-Senior,2067,1773,Copia de 2024.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
